dollar_curs,date2,data,rate,inflation,euro_curs,pound_curs,yuan_curs
64.9459,2016-08,2016-08-26 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
64.814,2016-08,2016-08-25 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
64.7684,2016-08,2016-08-24 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
64.2078,2016-08,2016-08-23 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
63.9391,2016-08,2016-08-20 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
63.5487,2016-08,2016-08-19 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
63.9943,2016-08,2016-08-18 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
63.9514,2016-08,2016-08-17 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
64.2076,2016-08,2016-08-16 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
64.3364,2016-08,2016-08-13 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
64.9497,2016-08,2016-08-12 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
64.8137,2016-08,2016-08-11 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
64.7848,2016-08,2016-08-10 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
65.0799,2016-08,2016-08-09 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
65.5627,2016-08,2016-08-06 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
66.3941,2016-08,2016-08-05 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
66.742,2016-08,2016-08-04 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
66.8816,2016-08,2016-08-03 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
65.9553,2016-08,2016-08-02 00:00:00,10.5,6.9,72.5013,84.8986,97.1694
67.0512,2016-07,2016-07-30 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
66.1125,2016-07,2016-07-29 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
65.9467,2016-07,2016-07-28 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
65.7408,2016-07,2016-07-27 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
64.9184,2016-07,2016-07-26 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
64.627,2016-07,2016-07-23 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
63.7373,2016-07,2016-07-22 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
63.4183,2016-07,2016-07-21 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
62.9891,2016-07,2016-07-20 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
63.1154,2016-07,2016-07-19 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
63.1697,2016-07,2016-07-16 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
63.5773,2016-07,2016-07-15 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
63.8531,2016-07,2016-07-14 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
63.9029,2016-07,2016-07-13 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
64.2024,2016-07,2016-07-12 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
64.2488,2016-07,2016-07-09 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
64.05,2016-07,2016-07-08 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
64.6304,2016-07,2016-07-07 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
64.2676,2016-07,2016-07-06 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
63.6844,2016-07,2016-07-05 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
64.0165,2016-07,2016-07-02 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
64.1755,2016-07,2016-07-01 00:00:00,10.5,7.2,74.3799,88.3534,10.0753
64.2575,2016-06,2016-06-30 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
64.8095,2016-06,2016-06-29 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
65.0588,2016-06,2016-06-28 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
65.5287,2016-06,2016-06-25 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
64.3212,2016-06,2016-06-24 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
63.7162,2016-06,2016-06-23 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
64.1743,2016-06,2016-06-22 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
64.1509,2016-06,2016-06-21 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
65.4398,2016-06,2016-06-18 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
65.8618,2016-06,2016-06-17 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
65.9156,2016-06,2016-06-16 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
66.0306,2016-06,2016-06-15 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
64.7077,2016-06,2016-06-11 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
63.7402,2016-06,2016-06-10 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
64.6797,2016-06,2016-06-09 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
65.2089,2016-06,2016-06-08 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
65.7894,2016-06,2016-06-07 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
66.8529,2016-06,2016-06-04 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
66.7491,2016-06,2016-06-03 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
66.6156,2016-06,2016-06-02 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
65.9962,2016-06,2016-06-01 00:00:00,10.5,7.5,71.2102,86.0472,96.6947
66.0825,2016-05,2016-05-31 00:00:00,11.0,7.3,73.497,96.5465,10.0394
66.0413,2016-05,2016-05-28 00:00:00,11.0,7.3,73.497,96.5465,10.0394
65.2062,2016-05,2016-05-27 00:00:00,11.0,7.3,73.497,96.5465,10.0394
65.8949,2016-05,2016-05-26 00:00:00,11.0,7.3,73.497,96.5465,10.0394
67.0493,2016-05,2016-05-25 00:00:00,11.0,7.3,73.497,96.5465,10.0394
67.0475,2016-05,2016-05-24 00:00:00,11.0,7.3,73.497,96.5465,10.0394
66.3775,2016-05,2016-05-21 00:00:00,11.0,7.3,73.497,96.5465,10.0394
66.211,2016-05,2016-05-20 00:00:00,11.0,7.3,73.497,96.5465,10.0394
65.0641,2016-05,2016-05-19 00:00:00,11.0,7.3,73.497,96.5465,10.0394
64.5138,2016-05,2016-05-18 00:00:00,11.0,7.3,73.497,96.5465,10.0394
64.8895,2016-05,2016-05-17 00:00:00,11.0,7.3,73.497,96.5465,10.0394
64.9306,2016-05,2016-05-14 00:00:00,11.0,7.3,73.497,96.5465,10.0394
64.9607,2016-05,2016-05-13 00:00:00,11.0,7.3,73.497,96.5465,10.0394
66.2428,2016-05,2016-05-12 00:00:00,11.0,7.3,73.497,96.5465,10.0394
66.3277,2016-05,2016-05-11 00:00:00,11.0,7.3,73.497,96.5465,10.0394
66.1928,2016-05,2016-05-07 00:00:00,11.0,7.3,73.497,96.5465,10.0394
65.8918,2016-05,2016-05-06 00:00:00,11.0,7.3,73.497,96.5465,10.0394
66.1718,2016-05,2016-05-05 00:00:00,11.0,7.3,73.497,96.5465,10.0394
64.3334,2016-04,2016-04-30 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
65.1133,2016-04,2016-04-29 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
65.1618,2016-04,2016-04-28 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
66.4559,2016-04,2016-04-27 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
66.6295,2016-04,2016-04-26 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
66.2198,2016-04,2016-04-23 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
65.0254,2016-04,2016-04-22 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
66.0364,2016-04,2016-04-21 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
65.6474,2016-04,2016-04-20 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
68.2724,2016-04,2016-04-19 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
66.0452,2016-04,2016-04-16 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
66.4954,2016-04,2016-04-15 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
65.7662,2016-04,2016-04-14 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
66.3456,2016-04,2016-04-13 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
67.125,2016-04,2016-04-12 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
67.4662,2016-04,2016-04-09 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
67.796,2016-04,2016-04-08 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
68.5215,2016-04,2016-04-07 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
68.8901,2016-04,2016-04-06 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
68.6753,2016-04,2016-04-05 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
67.141,2016-04,2016-04-02 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
67.8552,2016-04,2016-04-01 00:00:00,11.0,7.3,73.3015,93.9782,99.2263
67.6076,2016-03,2016-03-31 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
68.7549,2016-03,2016-03-30 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
67.7807,2016-03,2016-03-29 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
68.4346,2016-03,2016-03-26 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
68.9328,2016-03,2016-03-25 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
67.6409,2016-03,2016-03-24 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
67.7764,2016-03,2016-03-23 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
68.8086,2016-03,2016-03-22 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
68.4026,2016-03,2016-03-19 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
68.5598,2016-03,2016-03-18 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
71.0256,2016-03,2016-03-17 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
70.5408,2016-03,2016-03-16 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
70.1542,2016-03,2016-03-15 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
70.3067,2016-03,2016-03-12 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
71.0928,2016-03,2016-03-11 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
72.3775,2016-03,2016-03-10 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
73.1854,2016-03,2016-03-05 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
73.8242,2016-03,2016-03-04 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
73.6256,2016-03,2016-03-03 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
74.0536,2016-03,2016-03-02 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
75.8994,2016-03,2016-03-01 00:00:00,11.0,7.3,76.5386,97.5442,10.4368
75.0903,2016-02,2016-02-27 00:00:00,11.0,8.1,82.9748,105.0663,11.487
76.3929,2016-02,2016-02-26 00:00:00,11.0,8.1,82.9748,105.0663,11.487
76.3928,2016-02,2016-02-25 00:00:00,11.0,8.1,82.9748,105.0663,11.487
77.1326,2016-02,2016-02-21 00:00:00,11.0,8.1,82.9748,105.0663,11.487
76.3657,2016-02,2016-02-20 00:00:00,11.0,8.1,82.9748,105.0663,11.487
75.4575,2016-02,2016-02-19 00:00:00,11.0,8.1,82.9748,105.0663,11.487
77.8503,2016-02,2016-02-18 00:00:00,11.0,8.1,82.9748,105.0663,11.487
76.245,2016-02,2016-02-17 00:00:00,11.0,8.1,82.9748,105.0663,11.487
77.7792,2016-02,2016-02-16 00:00:00,11.0,8.1,82.9748,105.0663,11.487
79.4951,2016-02,2016-02-13 00:00:00,11.0,8.1,82.9748,105.0663,11.487
79.1144,2016-02,2016-02-12 00:00:00,11.0,8.1,82.9748,105.0663,11.487
79.0689,2016-02,2016-02-11 00:00:00,11.0,8.1,82.9748,105.0663,11.487
78.6805,2016-02,2016-02-10 00:00:00,11.0,8.1,82.9748,105.0663,11.487
76.8614,2016-02,2016-02-09 00:00:00,11.0,8.1,82.9748,105.0663,11.487
77.3409,2016-02,2016-02-06 00:00:00,11.0,8.1,82.9748,105.0663,11.487
76.4609,2016-02,2016-02-05 00:00:00,11.0,8.1,82.9748,105.0663,11.487
79.2593,2016-02,2016-02-04 00:00:00,11.0,8.1,82.9748,105.0663,11.487
77.9273,2016-02,2016-02-03 00:00:00,11.0,8.1,82.9748,105.0663,11.487
76.3264,2016-02,2016-02-02 00:00:00,11.0,8.1,82.9748,105.0663,11.487
75.1723,2016-01,2016-01-30 00:00:00,11.0,9.8,81.9077,107.97,11.4277
77.3674,2016-01,2016-01-29 00:00:00,11.0,9.8,81.9077,107.97,11.4277
78.9969,2016-01,2016-01-28 00:00:00,11.0,9.8,81.9077,107.97,11.4277
81.8394,2016-01,2016-01-27 00:00:00,11.0,9.8,81.9077,107.97,11.4277
77.7965,2016-01,2016-01-26 00:00:00,11.0,9.8,81.9077,107.97,11.4277
80.5714,2016-01,2016-01-23 00:00:00,11.0,9.8,81.9077,107.97,11.4277
83.5913,2016-01,2016-01-22 00:00:00,11.0,9.8,81.9077,107.97,11.4277
79.4614,2016-01,2016-01-21 00:00:00,11.0,9.8,81.9077,107.97,11.4277
78.4862,2016-01,2016-01-20 00:00:00,11.0,9.8,81.9077,107.97,11.4277
78.6678,2016-01,2016-01-19 00:00:00,11.0,9.8,81.9077,107.97,11.4277
76.565,2016-01,2016-01-16 00:00:00,11.0,9.8,81.9077,107.97,11.4277
76.523,2016-01,2016-01-15 00:00:00,11.0,9.8,81.9077,107.97,11.4277
76.4275,2016-01,2016-01-14 00:00:00,11.0,9.8,81.9077,107.97,11.4277
76.6041,2016-01,2016-01-13 00:00:00,11.0,9.8,81.9077,107.97,11.4277
75.9507,2016-01,2016-01-12 00:00:00,11.0,9.8,81.9077,107.97,11.4277
72.9299,2016-01,2016-01-01 00:00:00,11.0,9.8,81.9077,107.97,11.4277
72.8827,2015-12,2015-12-31 00:00:00,11.0,12.9,79.6972,107.983,11.2298
72.5066,2015-12,2015-12-30 00:00:00,11.0,12.9,79.6972,107.983,11.2298
70.7865,2015-12,2015-12-29 00:00:00,11.0,12.9,79.6972,107.983,11.2298
70.269,2015-12,2015-12-26 00:00:00,11.0,12.9,79.6972,107.983,11.2298
69.5165,2015-12,2015-12-25 00:00:00,11.0,12.9,79.6972,107.983,11.2298
70.9333,2015-12,2015-12-24 00:00:00,11.0,12.9,79.6972,107.983,11.2298
71.1211,2015-12,2015-12-23 00:00:00,11.0,12.9,79.6972,107.983,11.2298
71.2553,2015-12,2015-12-22 00:00:00,11.0,12.9,79.6972,107.983,11.2298
71.3215,2015-12,2015-12-19 00:00:00,11.0,12.9,79.6972,107.983,11.2298
70.5806,2015-12,2015-12-18 00:00:00,11.0,12.9,79.6972,107.983,11.2298
70.4012,2015-12,2015-12-17 00:00:00,11.0,12.9,79.6972,107.983,11.2298
70.8295,2015-12,2015-12-16 00:00:00,11.0,12.9,79.6972,107.983,11.2298
70.2244,2015-12,2015-12-15 00:00:00,11.0,12.9,79.6972,107.983,11.2298
69.1755,2015-12,2015-12-12 00:00:00,11.0,12.9,79.6972,107.983,11.2298
69.2151,2015-12,2015-12-11 00:00:00,11.0,12.9,79.6972,107.983,11.2298
69.2,2015-12,2015-12-10 00:00:00,11.0,12.9,79.6972,107.983,11.2298
69.3026,2015-12,2015-12-09 00:00:00,11.0,12.9,79.6972,107.983,11.2298
68.5156,2015-12,2015-12-08 00:00:00,11.0,12.9,79.6972,107.983,11.2298
67.6698,2015-12,2015-12-05 00:00:00,11.0,12.9,79.6972,107.983,11.2298
67.7691,2015-12,2015-12-04 00:00:00,11.0,12.9,79.6972,107.983,11.2298
66.7402,2015-12,2015-12-03 00:00:00,11.0,12.9,79.6972,107.983,11.2298
66.2584,2015-12,2015-12-02 00:00:00,11.0,12.9,79.6972,107.983,11.2298
66.737,2015-12,2015-12-01 00:00:00,11.0,12.9,79.6972,107.983,11.2298
66.2393,2015-11,2015-11-28 00:00:00,11.0,15.0,70.3859,99.9352,10.359
65.6836,2015-11,2015-11-27 00:00:00,11.0,15.0,70.3859,99.9352,10.359
65.4789,2015-11,2015-11-26 00:00:00,11.0,15.0,70.3859,99.9352,10.359
65.621,2015-11,2015-11-25 00:00:00,11.0,15.0,70.3859,99.9352,10.359
65.5973,2015-11,2015-11-24 00:00:00,11.0,15.0,70.3859,99.9352,10.359
64.8673,2015-11,2015-11-21 00:00:00,11.0,15.0,70.3859,99.9352,10.359
64.912,2015-11,2015-11-20 00:00:00,11.0,15.0,70.3859,99.9352,10.359
64.7785,2015-11,2015-11-19 00:00:00,11.0,15.0,70.3859,99.9352,10.359
65.4799,2015-11,2015-11-18 00:00:00,11.0,15.0,70.3859,99.9352,10.359
66.4607,2015-11,2015-11-17 00:00:00,11.0,15.0,70.3859,99.9352,10.359
66.6343,2015-11,2015-11-14 00:00:00,11.0,15.0,70.3859,99.9352,10.359
65.4541,2015-11,2015-11-13 00:00:00,11.0,15.0,70.3859,99.9352,10.359
64.5693,2015-11,2015-11-12 00:00:00,11.0,15.0,70.3859,99.9352,10.359
64.3908,2015-11,2015-11-11 00:00:00,11.0,15.0,70.3859,99.9352,10.359
64.6606,2015-11,2015-11-10 00:00:00,11.0,15.0,70.3859,99.9352,10.359
63.6832,2015-11,2015-11-07 00:00:00,11.0,15.0,70.3859,99.9352,10.359
63.3991,2015-11,2015-11-06 00:00:00,11.0,15.0,70.3859,99.9352,10.359
63.8525,2015-11,2015-11-04 00:00:00,11.0,15.0,70.3859,99.9352,10.359
63.7993,2015-11,2015-11-03 00:00:00,11.0,15.0,70.3859,99.9352,10.359
64.3742,2015-10,2015-10-31 00:00:00,11.0,15.6,70.7537,98.7436,10.189
64.1686,2015-10,2015-10-30 00:00:00,11.0,15.6,70.7537,98.7436,10.189
65.3159,2015-10,2015-10-29 00:00:00,11.0,15.6,70.7537,98.7436,10.189
63.5004,2015-10,2015-10-28 00:00:00,11.0,15.6,70.7537,98.7436,10.189
62.5038,2015-10,2015-10-27 00:00:00,11.0,15.6,70.7537,98.7436,10.189
61.9286,2015-10,2015-10-24 00:00:00,11.0,15.6,70.7537,98.7436,10.189
62.7888,2015-10,2015-10-23 00:00:00,11.0,15.6,70.7537,98.7436,10.189
62.6309,2015-10,2015-10-22 00:00:00,11.0,15.6,70.7537,98.7436,10.189
62.162,2015-10,2015-10-21 00:00:00,11.0,15.6,70.7537,98.7436,10.189
61.4419,2015-10,2015-10-20 00:00:00,11.0,15.6,70.7537,98.7436,10.189
61.3587,2015-10,2015-10-17 00:00:00,11.0,15.6,70.7537,98.7436,10.189
62.2433,2015-10,2015-10-16 00:00:00,11.0,15.6,70.7537,98.7436,10.189
63.1248,2015-10,2015-10-15 00:00:00,11.0,15.6,70.7537,98.7436,10.189
62.2237,2015-10,2015-10-14 00:00:00,11.0,15.6,70.7537,98.7436,10.189
61.1535,2015-10,2015-10-13 00:00:00,11.0,15.6,70.7537,98.7436,10.189
61.2967,2015-10,2015-10-10 00:00:00,11.0,15.6,70.7537,98.7436,10.189
62.2942,2015-10,2015-10-09 00:00:00,11.0,15.6,70.7537,98.7436,10.189
62.7061,2015-10,2015-10-08 00:00:00,11.0,15.6,70.7537,98.7436,10.189
65.0962,2015-10,2015-10-07 00:00:00,11.0,15.6,70.7537,98.7436,10.189
65.6248,2015-10,2015-10-06 00:00:00,11.0,15.6,70.7537,98.7436,10.189
65.9414,2015-10,2015-10-03 00:00:00,11.0,15.6,70.7537,98.7436,10.189
65.0336,2015-10,2015-10-02 00:00:00,11.0,15.6,70.7537,98.7436,10.189
65.7364,2015-10,2015-10-01 00:00:00,11.0,15.6,70.7537,98.7436,10.189
66.2367,2015-09,2015-09-30 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
65.547,2015-09,2015-09-29 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
65.6727,2015-09,2015-09-26 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
66.5151,2015-09,2015-09-25 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
66.041,2015-09,2015-09-24 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
66.1747,2015-09,2015-09-23 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
66.1455,2015-09,2015-09-22 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
65.6445,2015-09,2015-09-19 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
65.3623,2015-09,2015-09-18 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
65.9273,2015-09,2015-09-17 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
67.1574,2015-09,2015-09-16 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
67.9571,2015-09,2015-09-15 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
68.0093,2015-09,2015-09-12 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
68.4961,2015-09,2015-09-11 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
67.6219,2015-09,2015-09-10 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
68.7932,2015-09,2015-09-09 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
68.4864,2015-09,2015-09-08 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
67.685,2015-09,2015-09-05 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
67.0102,2015-09,2015-09-04 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
66.6756,2015-09,2015-09-03 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
65.3495,2015-09,2015-09-02 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
66.7152,2015-09,2015-09-01 00:00:00,11.0,15.7,74.5825,100.6467,10.4082
66.4779,2015-08,2015-08-29 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
67.4473,2015-08,2015-08-28 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
69.3142,2015-08,2015-08-27 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
69.9461,2015-08,2015-08-26 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
70.7465,2015-08,2015-08-25 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
68.1216,2015-08,2015-08-22 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
66.9608,2015-08,2015-08-21 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
65.7222,2015-08,2015-08-20 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
65.8289,2015-08,2015-08-19 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
65.5034,2015-08,2015-08-18 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
64.9363,2015-08,2015-08-15 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
63.9988,2015-08,2015-08-14 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
65.0169,2015-08,2015-08-13 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
63.2098,2015-08,2015-08-12 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
64.4977,2015-08,2015-08-11 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
63.8399,2015-08,2015-08-08 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
63.8644,2015-08,2015-08-07 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
62.7184,2015-08,2015-08-06 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
62.9182,2015-08,2015-08-05 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
62.4677,2015-08,2015-08-04 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
60.3458,2015-08,2015-08-01 00:00:00,11.0,15.8,75.0469,102.4026,10.4042
58.9906,2015-07,2015-07-31 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
59.7665,2015-07,2015-07-30 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
60.2231,2015-07,2015-07-29 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
58.7816,2015-07,2015-07-28 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
58.0374,2015-07,2015-07-25 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
57.3578,2015-07,2015-07-24 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
57.0232,2015-07,2015-07-23 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
57.0025,2015-07,2015-07-22 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
56.8336,2015-07,2015-07-21 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
56.8423,2015-07,2015-07-18 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
56.9504,2015-07,2015-07-17 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
56.6642,2015-07,2015-07-16 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
56.9774,2015-07,2015-07-15 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
56.6079,2015-07,2015-07-14 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
56.6685,2015-07,2015-07-11 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
56.9803,2015-07,2015-07-10 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
57.2174,2015-07,2015-07-09 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
57.2192,2015-07,2015-07-08 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
56.4112,2015-07,2015-07-07 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
55.6049,2015-07,2015-07-04 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
55.6555,2015-07,2015-07-03 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
55.4756,2015-07,2015-07-02 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
55.8413,2015-07,2015-07-01 00:00:00,11.5,15.6,64.6478,92.1079,94.9975
55.524,2015-06,2015-06-30 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
54.8126,2015-06,2015-06-27 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
54.6026,2015-06,2015-06-26 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
54.0746,2015-06,2015-06-25 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
54.2081,2015-06,2015-06-24 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
53.5569,2015-06,2015-06-23 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
53.8006,2015-06,2015-06-20 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
53.3301,2015-06,2015-06-19 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
53.8999,2015-06,2015-06-18 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
54.0409,2015-06,2015-06-17 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
55.2679,2015-06,2015-06-16 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
54.5285,2015-06,2015-06-12 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
54.8219,2015-06,2015-06-11 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
55.91,2015-06,2015-06-10 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
56.0435,2015-06,2015-06-09 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
56.2463,2015-06,2015-06-06 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
54.9908,2015-06,2015-06-05 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
